domain,severity,reject_media,reject_reports,public_comment,obfuscate
write.grin.hu,suspend,False,False,,False
write.grischa.de,suspend,False,False,,False
write.halfbyte.org,suspend,False,False,,False
write.in0rdr.ch,suspend,False,False,,False
write.indiepocalypse.social,suspend,False,False,,False
write.jokke.space,suspend,False,False,,False
write.kilioa.net,suspend,False,False,,False
write.krafterdev.xyz,suspend,False,False,,False
write.lain.faith,suspend,False,False,,False
write.literatur.social,suspend,False,False,,False
write.malacology.net,suspend,False,False,,False
write.midov.pl,suspend,False,False,,False
write.naln1.ca,suspend,False,False,,False
write.oless.xyz,suspend,False,False,,False
write.ottawaks.us,suspend,False,False,,False
write.ourselves.space,suspend,False,False,,False
write.outer.tf,suspend,False,False,,False
write.phundrak.com,suspend,False,False,,False
write.pixie.town,suspend,False,False,,False
write.plasmatrap.com,suspend,False,False,,False
write.pondr.nl,suspend,False,False,,False
write.rbq.zone,suspend,False,False,,False
write.schuerz.at,suspend,False,False,,False
write.storydragon.nl,suspend,False,False,,False
write.szkod.ovh,suspend,False,False,,False
write.tane.codes,suspend,False,False,,False
write.tchncs.de,suspend,False,False,,False
write.tedomum.net,suspend,False,False,,False
write.tildeverse.org,suspend,False,False,,False
write.tonyfleming.me,suspend,False,False,,False
write.underworld.fr,suspend,False,False,,False
write.vanoix.com,suspend,False,False,,False
write.von.zone,suspend,False,False,,False
write.wjt.me.uk,suspend,False,False,,False
write.zemestan.de,suspend,False,False,,False
write.zeroes.ca,suspend,False,False,,False
write384.wordpress.com,suspend,False,False,,False
writeas.guide,suspend,False,False,,False
writeas.nogafam.es,suspend,False,False,,False
writefree.de,suspend,False,False,,False
writefreely.bubbletea.dev,suspend,False,False,,False
writefreely.ch,suspend,False,False,,False
writefreely.debian.social,suspend,False,False,,False
writefreely.lokean.org,suspend,False,False,,False
writefreely.lundgrensjostrom.com,suspend,False,False,,False
writefreely.mrnet.pt,suspend,False,False,,False
writefreely.pl,suspend,False,False,,False
writefreely.public.cat,suspend,False,False,,False
writefreely.zwoelfdreifuenfundvierzig.net,suspend,False,False,,False
writeout.ink,suspend,False,False,,False
writer.oliphant.social,suspend,False,False,,False
writer.thomasott.io,suspend,False,False,,False
writersaur.us,suspend,False,False,,False
writeworks.uk,suspend,False,False,,False
writing.exchange,suspend,False,False,,False
writing.openwebcraft.com,suspend,False,False,,False
writingjourney.blog,suspend,False,False,,False
writings.nikolaiathome.com,suspend,False,False,,False
wrong.tools,suspend,False,False,,False
wryp955.me,suspend,False,False,,False
wsb.social,suspend,False,False,,False
wspanialy.eu,suspend,False,False,,False
wstrsd.masto.host,suspend,False,False,,False
wswalcottmedicineshow.com,suspend,False,False,,False
wtwo.me,suspend,False,False,,False
wubba.boo,suspend,False,False,,False
wud.me,suspend,False,False,,False
wue.social,suspend,False,False,,False
wuelender.de,suspend,False,False,,False
wuffs.org,suspend,False,False,,False
wug.fun,suspend,False,False,,False
wulf.social,suspend,False,False,,False
wuppertalblogs.de,suspend,False,False,,False
wur.pm,suspend,False,False,,False
ww3.vnchich.cc,suspend,False,False,,False
wwbaker.net,suspend,False,False,,False
www-cd.org,suspend,False,False,,False
www.0xemmy.me,suspend,False,False,,False
www.123nz.nl,suspend,False,False,,False
www.1nd33d.social,suspend,False,False,,False
www.4metal.info,suspend,False,False,,False
www.a10talk.com,suspend,False,False,,False
www.acor3.it,suspend,False,False,,False
www.acortech.it,suspend,False,False,,False
www.acts13.net,suspend,False,False,,False
www.adudeistblog.com,suspend,False,False,,False
www.ainsophaur.it,suspend,False,False,,False
www.airwhale.com,suspend,False,False,,False
www.alanjames.org,suspend,False,False,,False
www.alberniweather.ca,suspend,False,False,,False
www.aleale.org,suspend,False,False,,False
www.algarve-pur.de,suspend,False,False,,False
www.allaboutgeorge.com,suspend,False,False,,False
www.allencompassingtrip.com,suspend,False,False,,False
www.ams.su,suspend,False,False,,False
www.appdate.lk,suspend,False,False,,False
www.arashic.info,suspend,False,False,,False
www.archipell.xyz,suspend,False,False,,False
www.argocatania.it,suspend,False,False,,False
www.arstafrun.se,suspend,False,False,,False
www.artblock.de,suspend,False,False,,False
www.asso-sterenn.fr,suspend,False,False,,False
www.astrocampania.it,suspend,False,False,,False
www.astronomicus.ca,suspend,False,False,,False
www.atariorbit.org,suspend,False,False,,False
www.attksthdrknss.com,suspend,False,False,,False
www.attoppa.it,suspend,False,False,,False
www.aukondk.com,suspend,False,False,,False
www.b4uact.org,suspend,False,False,,False
www.babelsberg03-schach.de,suspend,False,False,,False
www.bachgau.social,suspend,False,False,,False
www.bastianoso.de,suspend,False,False,,False
www.betteroffed.com,suspend,False,False,,False
www.bigdark.com,suspend,False,False,,False
www.bilbi.info,suspend,False,False,,False
www.billycoy.com,suspend,False,False,,False
www.blabbergoats.com,suspend,False,False,,False
www.blanos.com,suspend,False,False,,False
www.blimps.xyz,suspend,False,False,,False
www.blog.private-universe.net,suspend,False,False,,False
www.blogautismus.de,suspend,False,False,,False
www.blogelist.com,suspend,False,False,,False
www.blogging-life.com,suspend,False,False,,False
www.blogoma.de,suspend,False,False,,False
www.blogpocket.com,suspend,False,False,,False
www.boanoiteinternet.com.br,suspend,False,False,,False
www.bobonthenet.com,suspend,False,False,,False
www.bongaplus.com,suspend,False,False,,False
www.bravuomo.it,suspend,False,False,,False
www.brchoa.com,suspend,False,False,,False
www.brianchappell.com,suspend,False,False,,False
www.bricetebbs.com,suspend,False,False,,False
www.builtbybricks.art,suspend,False,False,,False
www.c-r-t.tk,suspend,False,False,,False
www.c-radar.de,suspend,False,False,,False
www.cepremap.fr,suspend,False,False,,False
www.cerebralmix.cc,suspend,False,False,,False
www.chapsterhood.com,suspend,False,False,,False
www.chefblogger.me,suspend,False,False,,False
www.cold-albion.net,suspend,False,False,,False
www.compgen.de,suspend,False,False,,False
www.complifiction.net,suspend,False,False,,False
www.computerwerk.org,suspend,False,False,,False
www.connectingdotsblog.com,suspend,False,False,,False
www.conversationanalysis.org,suspend,False,False,,False
www.coraspect.com,suspend,False,False,,False
www.corinnabalkow.de,suspend,False,False,,False
www.corvidspress.com,suspend,False,False,,False
www.cowboy-of-bottrop.de,suspend,False,False,,False
www.crape.org,suspend,False,False,,False
www.cryovex.com,suspend,False,False,,False
www.curiositykilledthebookworm.net,suspend,False,False,,False
www.cyakigasi.net,suspend,False,False,,False
www.cyborgcentral.net,suspend,False,False,,False
www.czerwoni.org,suspend,False,False,,False
www.darkoptimism.org,suspend,False,False,,False
www.davsgarage.com,suspend,False,False,,False
www.dialogstadt.de,suspend,False,False,,False
www.diasporaix.de,suspend,False,False,,False
www.didiermary.fr,suspend,False,False,,False
www.diegogabriele.it,suspend,False,False,,False
www.digitalmalayali.in,suspend,False,False,,False
www.directory.trade-free.org,suspend,False,False,,False
www.djrobzilla.net,suspend,False,False,,False
www.djryan.co.uk,suspend,False,False,,False
www.dnddeutsch.de,suspend,False,False,,False
www.donaustroom.eu,suspend,False,False,,False
www.drcarlscamp.com,suspend,False,False,,False
www.ductuspress.eu,suspend,False,False,,False
www.e20.club,suspend,False,False,,False
www.edonola.net,suspend,False,False,,False
www.einfreun.de,suspend,False,False,,False
www.elektroluder.de,suspend,False,False,,False
www.eltakana.net,suspend,False,False,,False
www.eltoroweakly.com,suspend,False,False,,False
www.emojiency.com,suspend,False,False,,False
www.erica.moe,suspend,False,False,,False
www.ericsbinaryworld.com,suspend,False,False,,False
www.eroticanarchy.org,suspend,False,False,,False
www.expeditionbuster.com,suspend,False,False,,False
www.ezrasf.com,suspend,False,False,,False
www.fabriders.net,suspend,False,False,,False
www.fachkraeftesicherer.de,suspend,False,False,,False
www.familienfreund.de,suspend,False,False,,False
www.fedica.de,suspend,False,False,,False
www.ffail-music.de,suspend,False,False,,False
www.fiduswriter.org,suspend,False,False,,False
www.figendi.de,suspend,False,False,,False
www.fireflies.nl,suspend,False,False,,False
www.firr.cam,suspend,False,False,,False
www.flatbushgardener.com,suspend,False,False,,False
www.fluffplump.net,suspend,False,False,,False
www.fogbound.net,suspend,False,False,,False
www.foodsharing.lu,suspend,False,False,,False
www.foxyhole.io,suspend,False,False,,False
www.framboisier.com,suspend,False,False,,False
www.franzgraf.de,suspend,False,False,,False
www.freakinbox.com,suspend,False,False,,False
www.freaksquirrel.net,suspend,False,False,,False
www.fridayeveningstories.de,suspend,False,False,,False
www.fringe.com,suspend,False,False,,False
www.fullmoonrva.com,suspend,False,False,,False
www.ga2so.com,suspend,False,False,,False
www.gadgetgedanken.de,suspend,False,False,,False
www.gayonly.ch,suspend,False,False,,False
www.gctaisentl.com,suspend,False,False,,False
www.geschnacke.de,suspend,False,False,,False
www.gesslar.dev,suspend,False,False,,False
www.glasnost.se,suspend,False,False,,False
www.glidden.life,suspend,False,False,,False
www.grailbox.com,suspend,False,False,,False
www.gravel.org,suspend,False,False,,False
www.gregnilsen.com,suspend,False,False,,False
www.groenaz.de,suspend,False,False,,False
www.gruene-badoeynhausen.de,suspend,False,False,,False
www.haibane.info,suspend,False,False,,False
www.hamusutaa.com,suspend,False,False,,False
www.hatabowyou.com,suspend,False,False,,False
www.heizag.ch,suspend,False,False,,False
www.helotage.com,suspend,False,False,,False
www.henning-uhle.eu,suspend,False,False,,False
www.hetoogdesmeesters.com,suspend,False,False,,False
www.highwizard.biz,suspend,False,False,,False
www.hinachima.net,suspend,False,False,,False
www.huurdersbelangzuid.nl,suspend,False,False,,False
www.iaconunderground.net,suspend,False,False,,False
www.ianbrown.tech,suspend,False,False,,False
www.ianwelsh.net,suspend,False,False,,False
www.ict4d.at,suspend,False,False,,False
www.ikkaro.cat,suspend,False,False,,False
www.ilblogdichiara.it,suspend,False,False,,False
www.improv.one,suspend,False,False,,False
www.informapirata.it,suspend,False,False,,False
www.ironsysadmin.com,suspend,False,False,,False
www.it-blogger.dk,suspend,False,False,,False
www.jackdaddy.blog,suspend,False,False,,False
www.jamesaaron.net,suspend,False,False,,False
www.jannapolyzoides.com,suspend,False,False,,False
www.janwillemswane.nl,suspend,False,False,,False
www.jazz-sax.com,suspend,False,False,,False
www.jim-easterbrook.me.uk,suspend,False,False,,False
www.jimwillis.org,suspend,False,False,,False
www.joachimweber.name,suspend,False,False,,False
www.joeydevilla.com,suspend,False,False,,False
www.jonrick.com,suspend,False,False,,False
www.juengling-edv.de,suspend,False,False,,False
www.jvideos.net,suspend,False,False,,False
www.kagura.ch,suspend,False,False,,False
www.kaleidoscopicvoyager.com,suspend,False,False,,False
www.karlskron-politik.info,suspend,False,False,,False
www.kbin.cafe,suspend,False,False,,False
www.kbin.dk,suspend,False,False,,False
www.kc8jc.com,suspend,False,False,,False
www.keine-eile.de,suspend,False,False,,False
www.kendoseinajoki.fi,suspend,False,False,,False
www.knowfore.ca,suspend,False,False,,False
www.korrupt.biz,suspend,False,False,,False
www.kostnixladen.de,suspend,False,False,,False
www.kotikoff.net,suspend,False,False,,False
www.kromeboy.net,suspend,False,False,,False
www.laka.org,suspend,False,False,,False
www.lakelogaztetxea.net,suspend,False,False,,False
www.lauraritchie.com,suspend,False,False,,False
www.lawanalysis.org,suspend,False,False,,False
www.ldwg.me,suspend,False,False,,False
www.lealternative.net,suspend,False,False,,False
www.leo-skull.de,suspend,False,False,,False
www.lexicomancia.com,suspend,False,False,,False
www.lguruprasad.in,suspend,False,False,,False
www.liberafolio.org,suspend,False,False,,False
www.librepunk.club,suspend,False,False,,False
www.liefvanderbaan.com,suspend,False,False,,False
www.liminalweb.site,suspend,False,False,,False
www.livingblindfully.com,suspend,False,False,,False
www.loadedguntheory.com,suspend,False,False,,False
www.locked.de,suspend,False,False,,False
www.loopcase.com,suspend,False,False,,False
www.lovelawrobots.com,suspend,False,False,,False
www.lubakiagenda.net,suspend,False,False,,False
www.lucasjanin.com,suspend,False,False,,False
www.ludovicsouliman.com,suspend,False,False,,False
www.lustaufleben.at,suspend,False,False,,False
www.lykledevries.nl,suspend,False,False,,False
www.m0tzo.co.uk,suspend,False,False,,False
www.macram.es,suspend,False,False,,False
www.mancave.de,suspend,False,False,,False
www.manonenthijsopreis.nl,suspend,False,False,,False
www.manufakturmarton.ch,suspend,False,False,,False
www.mapgas.org,suspend,False,False,,False
www.maphew.com,suspend,False,False,,False
www.mappostcards.pl,suspend,False,False,,False
www.martijn.be,suspend,False,False,,False
www.mason.org.pl,suspend,False,False,,False
www.mastodon.scot,suspend,False,False,,False
www.matchy.net,suspend,False,False,,False
www.matla.at,suspend,False,False,,False
www.matteozenatti.net,suspend,False,False,,False
www.mattos.eng.br,suspend,False,False,,False
www.mattrva.com,suspend,False,False,,False
www.mcflash99.de,suspend,False,False,,False
www.melbournebranding.com,suspend,False,False,,False
www.memedecarbono.com.br,suspend,False,False,,False
www.metgitarenenzo.nl,suspend,False,False,,False
www.midwaytrades.com,suspend,False,False,,False
www.miekeroth.com,suspend,False,False,,False
www.mikaelsuomela.com,suspend,False,False,,False
www.mikaljakubal.com,suspend,False,False,,False
www.miketatum.com,suspend,False,False,,False
www.milia.ch,suspend,False,False,,False
www.miriamrobern.com,suspend,False,False,,False
www.moec.top,suspend,False,False,,False
www.monoceros.co.za,suspend,False,False,,False
www.montessori-verein-kaltenweide.de,suspend,False,False,,False
www.montreuillois.com,suspend,False,False,,False
www.mstddntfdn.online,suspend,False,False,,False
www.murderhobo.club,suspend,False,False,,False
www.musicafolk.es,suspend,False,False,,False
www.musicallanera.co,suspend,False,False,,False
www.musings.ch,suspend,False,False,,False
www.mutantfrog.com,suspend,False,False,,False
www.mvanmartijn.eu,suspend,False,False,,False
www.myharz.eu,suspend,False,False,,False
www.myname.website,suspend,False,False,,False
www.mypeer.tube,suspend,False,False,,False
www.myprostatecancerjourney.us,suspend,False,False,,False
www.myronland.com,suspend,False,False,,False
www.naceira.com,suspend,False,False,,False
www.naturfuehrer-sh.de,suspend,False,False,,False
www.naturistlife.co.uk,suspend,False,False,,False
www.nekotodon.com,suspend,False,False,,False
www.neptube.io,suspend,False,False,,False
www.netzwissen.de,suspend,False,False,,False
www.nextinnonprofits.com,suspend,False,False,,False
www.nicebread.de,suspend,False,False,,False
www.nickjordan.co.uk,suspend,False,False,,False
www.nicorola.de,suspend,False,False,,False
www.nikisoft.one,suspend,False,False,,False
www.no-thoccs.cc,suspend,False,False,,False
www.nordstadt-braut.de,suspend,False,False,,False
www.norwescon.org,suspend,False,False,,False
www.not-quite-there-yet.net,suspend,False,False,,False
www.octopuce.fr,suspend,False,False,,False
www.offroadinsiders.com,suspend,False,False,,False
www.ogijima.fr,suspend,False,False,,False
www.ohaicorona.com,suspend,False,False,,False
www.okin-jp.net,suspend,False,False,,False
www.olisny.com,suspend,False,False,,False
www.omeowgle.com,suspend,False,False,,False
www.omgwtfbbq1337.de,suspend,False,False,,False
www.only1klaus.com,suspend,False,False,,False
www.onnojam.es,suspend,False,False,,False
www.opendreamnet.org,suspend,False,False,,False
www.openlab-augsburg.de,suspend,False,False,,False
www.operationpuppet.com,suspend,False,False,,False
www.operationpuppet.live,suspend,False,False,,False
www.osirisguitar.com,suspend,False,False,,False
www.pandoli365.com,suspend,False,False,,False
www.paperclypse.com,suspend,False,False,,False
www.paradiseve.com,suspend,False,False,,False
www.parigotmanchot.fr,suspend,False,False,,False
www.pelitutkimus.fi,suspend,False,False,,False
www.pelzel.de,suspend,False,False,,False
www.personaleum.at,suspend,False,False,,False
www.perspektivbrocken.org,suspend,False,False,,False
www.peterkrupa.lol,suspend,False,False,,False
www.petermorse.com.au,suspend,False,False,,False
www.petrikajander.com,suspend,False,False,,False
www.phante.com,suspend,False,False,,False
www.phaysis.com,suspend,False,False,,False
www.piermario.com,suspend,False,False,,False
www.pinseri.com,suspend,False,False,,False
www.polotecnologicoimperiese.edu.it,suspend,False,False,,False
www.polylux.xyz,suspend,False,False,,False
www.pori.co.uk,suspend,False,False,,False
www.practicalfox.com,suspend,False,False,,False
www.prettyarbitrary.org,suspend,False,False,,False
www.prisecon.de,suspend,False,False,,False
www.productordesostenibilidad.es,suspend,False,False,,False
www.projets-libres.org,suspend,False,False,,False
www.psychocloud.tech,suspend,False,False,,False
www.pukeruabay.org.nz,suspend,False,False,,False
www.q-gin.info,suspend,False,False,,False
www.quakerranter.org,suspend,False,False,,False
www.quipucont.com,suspend,False,False,,False
www.rabe.social,suspend,False,False,,False
www.radikaledemokratie.de,suspend,False,False,,False
www.radiooostwest.be,suspend,False,False,,False
www.radiosdigitales.es,suspend,False,False,,False
www.raincityjacks.org,suspend,False,False,,False
www.regensburg-repariert.de,suspend,False,False,,False
www.reiseshop-kiel.de,suspend,False,False,,False
www.reisetagebuch-podcast.de,suspend,False,False,,False
www.revscottwells.com,suspend,False,False,,False
www.rocaguinarda.tv,suspend,False,False,,False
www.rodhillen.com,suspend,False,False,,False
www.rollemaa.fi,suspend,False,False,,False
www.roney.com.br,suspend,False,False,,False
www.ruolatorisolitari.it,suspend,False,False,,False
www.rxbrad.com,suspend,False,False,,False
www.rybar.me,suspend,False,False,,False
www.samsanstyle.com,suspend,False,False,,False
www.sapphosound.com,suspend,False,False,,False
www.sapporo-posse.com,suspend,False,False,,False
www.schlot.at,suspend,False,False,,False
www.schmidtmitdete.de,suspend,False,False,,False
www.scjcast.de,suspend,False,False,,False
www.scotgate.org,suspend,False,False,,False
www.scriptopolis.fr,suspend,False,False,,False
www.seattlebikeblog.com,suspend,False,False,,False
www.seerofsouls.com,suspend,False,False,,False
www.sehfahrten.de,suspend,False,False,,False
www.senselesswisdom.net,suspend,False,False,,False
www.setouchiexplorer.com,suspend,False,False,,False
www.sharebright.net,suspend,False,False,,False
www.shawnhooper.ca,suspend,False,False,,False
www.sidhe.org,suspend,False,False,,False
www.silberkind.de,suspend,False,False,,False
www.silvasonic.com,suspend,False,False,,False
www.simounet.net,suspend,False,False,,False
www.snowracer.se,suspend,False,False,,False
www.socalgo.org,suspend,False,False,,False
www.soziale-schuldnerberatung-hamburg.de,suspend,False,False,,False
www.spaetzle.info,suspend,False,False,,False
www.spectrecollie.com,suspend,False,False,,False
www.starshipchangeling.net,suspend,False,False,,False
www.stefaniehippert.de,suspend,False,False,,False
www.stephenkinsella.net,suspend,False,False,,False
www.streamfurs.com,suspend,False,False,,False
www.stupidityfordummies.com,suspend,False,False,,False
www.swiftdevjournal.com,suspend,False,False,,False
www.sycarion.com,suspend,False,False,,False
www.symphora.com,suspend,False,False,,False
www.technowizardry.net,suspend,False,False,,False
www.teknoids.net,suspend,False,False,,False
www.teutonia-kleinenbroich.de,suspend,False,False,,False
www.thechubbyengineer.com,suspend,False,False,,False
www.theexplorographer.com,suspend,False,False,,False
www.thehappyout.com,suspend,False,False,,False
www.thehugoawards.org,suspend,False,False,,False
www.themen-show.de,suspend,False,False,,False
www.themself.org,suspend,False,False,,False
www.theologisches-forum.de,suspend,False,False,,False
www.thissorryspacesuit.com,suspend,False,False,,False
www.thw-vlotho.de,suspend,False,False,,False
www.tiernanotoole.ie,suspend,False,False,,False
www.timprobst.com,suspend,False,False,,False
www.tiotrom.com,suspend,False,False,,False
www.titou.net,suspend,False,False,,False
www.tomfosdick.com,suspend,False,False,,False
www.torbenmau.de,suspend,False,False,,False
www.trailrunnersdog.de,suspend,False,False,,False
www.transitieweb.nl,suspend,False,False,,False
www.transmothra.com,suspend,False,False,,False
www.transportfornewhomes.org.uk,suspend,False,False,,False
www.transpridesouthampton.org,suspend,False,False,,False
www.tromjaro.com,suspend,False,False,,False
www.twistermc.com,suspend,False,False,,False
www.twit-guide.com,suspend,False,False,,False
www.ulrikeskadir.de,suspend,False,False,,False
www.unattributed.cc,suspend,False,False,,False
www.uniability.org,suspend,False,False,,False
www.unmus.de,suspend,False,False,,False
www.urbanmind.net,suspend,False,False,,False
www.urdumediamonitor.com,suspend,False,False,,False
www.usewordpress.net,suspend,False,False,,False
www.utanohi.com,suspend,False,False,,False
www.velcro-city.co.uk,suspend,False,False,,False
www.venue.de,suspend,False,False,,False
www.vermontfarmcam.com,suspend,False,False,,False
www.vev.su,suspend,False,False,,False
www.videoneat.com,suspend,False,False,,False
www.videospielgeschichten.de,suspend,False,False,,False
www.vidyaley.com,suspend,False,False,,False
www.villa-oita-pikapika.net,suspend,False,False,,False
www.vnshow.net,suspend,False,False,,False
www.vocalconstructivists.com,suspend,False,False,,False
www.vogliaditerra.com,suspend,False,False,,False
www.voicesintheshade.com,suspend,False,False,,False
www.votreviedautiste.com,suspend,False,False,,False
www.warmonger.de,suspend,False,False,,False
www.warpstonepile.com,suspend,False,False,,False
www.webdancers.com,suspend,False,False,,False
www.weblic.co.jp,suspend,False,False,,False
www.webrocker.de,suspend,False,False,,False
www.weekly-utaran.net,suspend,False,False,,False
www.weinbergwandern.at,suspend,False,False,,False
www.weserleinebergland.de,suspend,False,False,,False
www.willcycle.com,suspend,False,False,,False
www.worldblindherald.com,suspend,False,False,,False
www.wufo.watch,suspend,False,False,,False
www.wuwox.com,suspend,False,False,,False
www.xenofact.com,suspend,False,False,,False
www.yiny.org,suspend,False,False,,False
www.youkraut.de,suspend,False,False,,False
www.yourautisticlife.com,suspend,False,False,,False
www.zilaa.online,suspend,False,False,,False
www.zipbangwow.com,suspend,False,False,,False
www.zjuul.net,suspend,False,False,,False
www.zornhau.de,suspend,False,False,,False
www2.kt2003.info,suspend,False,False,,False
www2.patriot.online,suspend,False,False,,False
wwwtinkubihar.wordpress.com,suspend,False,False,,False
wx.social,suspend,False,False,,False
wxcloud.social,suspend,False,False,,False
wxw.cat,suspend,False,False,,False
wxw.moe,suspend,False,False,,False
wybt.net,suspend,False,False,,False
wyclifenote.wordpress.com,suspend,False,False,,False
wydarzenia.hsp.sh,suspend,False,False,,False
wyman.us,suspend,False,False,,False
wyrm.glauca.space,suspend,False,False,,False
wyrms.de,suspend,False,False,,False
wyrmsign.org,suspend,False,False,,False
wyvern.blue,suspend,False,False,,False
wzrds.fun,suspend,False,False,,False
x-activitypub-bridge.deno.dev,suspend,False,False,,False
x.4j.ee,suspend,False,False,,False
x.bch.at,suspend,False,False,,False
x.coralbay.top,suspend,False,False,,False
x.good.news,suspend,False,False,,False
x.goonj.xyz,suspend,False,False,,False
x.gthree.win,suspend,False,False,,False
x.iceblack.coffee,suspend,False,False,,False
x.ir31.com,suspend,False,False,,False
x.lunatiki.de,suspend,False,False,,False
x.nichipon.com,suspend,False,False,,False
x.oq.la,suspend,False,False,,False
x.rulook.net,suspend,False,False,,False
x.tkw.fm,suspend,False,False,,False
x.zyi.io,suspend,False,False,,False
x0.dk,suspend,False,False,,False
x0f.org,suspend,False,False,,False
x0r.be,suspend,False,False,,False
x41.social,suspend,False,False,,False
x59.co,suspend,False,False,,False
x69.org,suspend,False,False,,False
x86.social,suspend,False,False,,False
xabid.com,suspend,False,False,,False
xag.info,suspend,False,False,,False
xaq.cz,suspend,False,False,,False
xarxa.cloud,suspend,False,False,,False
xarxamontgri.masto.host,suspend,False,False,,False
xavier.ooo,suspend,False,False,,False
xavierroy.com,suspend,False,False,,False
xcloud.zone,suspend,False,False,,False
xcol.org,suspend,False,False,,False
xcustomerreviews.wordpress.com,suspend,False,False,,False
xd.trispadsmit.com,suspend,False,False,,False
xdest.com,suspend,False,False,,False
xeno.chat,suspend,False,False,,False
xeno.glyphpress.com,suspend,False,False,,False
xeno.moe,suspend,False,False,,False
xerg.rais.au,suspend,False,False,,False
xeri.irex.aretex.ca,suspend,False,False,,False
xerrem.xyz,suspend,False,False,,False
xesl.wordpress.com,suspend,False,False,,False
xforum.dev,suspend,False,False,,False
xianesbridgebooks.wordpress.com,suspend,False,False,,False
xianlandia.com,suspend,False,False,,False
xierqi.club,suspend,False,False,,False
xilejun.blog,suspend,False,False,,False
xim.ca,suspend,False,False,,False
xmlwebring.wordpress.com,suspend,False,False,,False
xmob.social,suspend,False,False,,False
xn--00w656a.xn--2os22eixx6na.xn--kpry57d,suspend,False,False,,False
xn--69a.xn--99axc.xn--y9a3aq,suspend,False,False,,False
xn--69aa8bzb.xn--y9a3aq,suspend,False,False,,False
xn--8r9a.com,suspend,False,False,,False
xn--baw-joa.social,suspend,False,False,,False
xn--br-via.writefreely.dev,suspend,False,False,,False
xn--c9j1b.xn--r9j630glz6a.xn--q9jyb4c,suspend,False,False,,False
xn--drivation-b4a.fr,suspend,False,False,,False
xn--eckycf7j.com,suspend,False,False,,False
xn--groovebro-w9a.de,suspend,False,False,,False
xn--j5r817a.com,suspend,False,False,,False
xn--kdk0c930v.com,suspend,False,False,,False
xn--les-pluchures-de-claude-ecc.bernigaud.eu,suspend,False,False,,False
xn--lofll-1sat.is,suspend,False,False,,False
xn--mta-bma.hu,suspend,False,False,,False
xn--ocane-csa.fr,suspend,False,False,,False
xn--p1abe3d.xn--80asehdb,suspend,False,False,,False
xn--pnibles-bya.xn--transposes-i7a.eu,suspend,False,False,,False
xn--qbtm095lrg0bfka60z.chn.moe,suspend,False,False,,False
xn--ratatskr-r4a.de,suspend,False,False,,False
xn--s8w913fdga.chn.moe,suspend,False,False,,False
xn--t8j1bd0a4k.xn--q9jyb4c,suspend,False,False,,False
xn--trt-tna.eu,suspend,False,False,,False
xn--trt-tna.wala2x.de,suspend,False,False,,False
xn--xxa.computer,suspend,False,False,,False
xn--y9a6bah4ck.xn--y9a3aq,suspend,False,False,,False
xn--y9aai3au2bc2f.xn--y9a3aq,suspend,False,False,,False
xn--y9aey5fdz.xn--y9a3aq,suspend,False,False,,False
xn--zck4ad5f2e.xn--q9jyb4c,suspend,False,False,,False
xno.social,suspend,False,False,,False
xo.se,suspend,False,False,,False
xoxo.zone,suspend,False,False,,False
xploralyaplanet.wordpress.com,suspend,False,False,,False
xreality.social,suspend,False,False,,False
xrs.cx,suspend,False,False,,False
xscape.top,suspend,False,False,,False
xtaldave.net,suspend,False,False,,False
xtom.social,suspend,False,False,,False
xtux.org,suspend,False,False,,False
xurxodiz.eu,suspend,False,False,,False
xvlt.net,suspend,False,False,,False
xwolf.de,suspend,False,False,,False
xx0r.eu,suspend,False,False,,False
xxdizzythebunnyxx.glitch.me,suspend,False,False,,False
xxivproduction.video,suspend,False,False,,False
xyu.social,suspend,False,False,,False
xyz.higurashi.xyz,suspend,False,False,,False
xyzyx.org,suspend,False,False,,False
xz.vc,suspend,False,False,,False
xz6.ch,suspend,False,False,,False
y.cubalibre.social,suspend,False,False,,False
y.diskcat.com,suspend,False,False,,False
y.sukiyaki.fr,suspend,False,False,,False
yabtm.us,suspend,False,False,,False
yagamin.com,suspend,False,False,,False
yagimofu.moe,suspend,False,False,,False
yakker.app,suspend,False,False,,False
yakomamengaji.wordpress.com,suspend,False,False,,False
yakudo-kan.com,suspend,False,False,,False
yakumo.foundation,suspend,False,False,,False
yakyudon.net,suspend,False,False,,False
yall.theatl.social,suspend,False,False,,False
yallywood.club,suspend,False,False,,False
yam.menac.at,suspend,False,False,,False
yamabi.co,suspend,False,False,,False
yamagadon.com,suspend,False,False,,False
yamasaur.com,suspend,False,False,,False
yamashita.social,suspend,False,False,,False
yaong.org,suspend,False,False,,False
yap.nishy.fr,suspend,False,False,,False
yapstreams.com,suspend,False,False,,False
yarmo.live,suspend,False,False,,False
yarnaholic.wordpress.com,suspend,False,False,,False
yasaiseikatsu.net,suspend,False,False,,False
yatil.social,suspend,False,False,,False
yauhsien.wordpress.com,suspend,False,False,,False
ycrosscheck.wordpress.com,suspend,False,False,,False
yearg.in,suspend,False,False,,False
yee.camp,suspend,False,False,,False
yeen.exposed,suspend,False,False,,False
yeen.social,suspend,False,False,,False
yeg.bike,suspend,False,False,,False
yelling.it,suspend,False,False,,False
yellowmustard.club,suspend,False,False,,False
yellowsandwhites.blog,suspend,False,False,,False
yenilik3.wordpress.com,suspend,False,False,,False
yeoldepub.social,suspend,False,False,,False
yeri.be,suspend,False,False,,False
